source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
JayV561,http://www.metacritic.com/user/JayV561,"Jan 28, 2023",0,Negative,Absolute garbage combat system.  Clunky and rough. Main character is an entitled millennial that complains constantly and drops f bombs every other word. Glad I canceled my preorder after the horrendous demo.,2,5,0.4
Drain3,http://www.metacritic.com/user/Drain3,"Jan 29, 2023",10,Positive,"Wow!   Not sure why the reviews on this are so low.  I would assume many of these reviews have not played the game.  I am only 35 hours thru and defeated 3 bosses, but I am loving this game.  The story and lore of the world and characters is fantastic and keeping me engaged.  I love the world itself.  The area that the first boss was in was my least favorite to look at, but it had many levels and used the parkour well.  Combat is fun and parkour is a great way to travel around the areas.    People need to play this game and not follow the other reviews like sheep.  Baaaaaaa",2,5,0.4
Erinshaw,http://www.metacritic.com/user/Erinshaw,"Jan 29, 2023",1,Negative,i started this expensive game with alot of hope  I did not mind playing in a world of females  I had no objection to the hero being black  As a gamer what i am after is a good game with depth of story and well considerted gameplay.  As far as the gameplay after 15 hours or so maybe a bit less I felt as though I had got control of my character.   I thought when I pay through on max level in a month or two i will be right.  At 10 hours the story was just about there but very thin  The commentary was starting to grate just a little but was my sense of humour so i coped.  Everything went downhill from there.  The story became condensed with each boss kill  I began to think I was being rushed to the end.  The map was a nightmare to work with  I tried to do everything side quests etc but you had to search for them  The decision towards the end meant either the game was instant over or you continues on but after 20 hours i was done  Replayability none  So much money for 20 hours gameplay which at best was very poor I feel ripped off,2,5,0.4
Firerider,http://www.metacritic.com/user/Firerider,"Jan 29, 2023",0,Negative,"O jogo é um lixo total, uma vergonha para o mundo dos games não vale 1 centavo esse lixo",2,5,0.4
dodoalkhalbe,http://www.metacritic.com/user/dodoalkhalbe,"Jan 29, 2023",0,Negative,They could use a better writer when it comes to the dialogue and cutscenes. I find it really hard to connect with the characters. The gameplay is very tedious and find no reason to come back and paly it again. Forespoken will probably be in Walmart's $5 bin in a few weeks.,2,5,0.4
FlutterYuu,http://www.metacritic.com/user/FlutterYuu,"Jan 30, 2023",10,Positive,"I love this game. The gameplay is fun. Frey is a relatable character to me, and Cuff is funny. I wish I could say more but Metacritic keeps giving me errors.",2,5,0.4
Ugmos12,http://www.metacritic.com/user/Ugmos12,"Jan 30, 2023",10,Positive,"Great gameplay. I’ve never seen before a gameplay like this one. I’ve enjoyed it a lot. About the world, it is empty, but the context explains why. Not a fantastic history, but this is a videogame, not a movie, so it’s ok to me.",2,5,0.4
Owli,http://www.metacritic.com/user/Owli,"Jan 30, 2023",8,Positive,"I was really looking forward to the game at the time. Over time, only trailers of battles were shown, which worried me a lot as a story fan. However, I was not disappointed. The story is well told, the German translation is acceptable and the flow of the game is pleasant. The battles are varied with enemies immune to certain elements of magic, carrying shields, etc. The gameplay is very good. The world is full of things to explore - be it monuments, dungeons, towns, challenges and climbing tasks. The map is incredibly large and offers a lot. It took me about 10 hours to complete the first boss - and I didn't turn over every stone along the way. I can't quite understand the hate. The dialogue is what I would imagine it to be - a girl from the NYC gutter entering a magical world - different styles of speech and their conflicts. A good game.",2,5,0.4
tkg2s,http://www.metacritic.com/user/tkg2s,"Feb  2, 2023",10,Positive,"forspoken is a very challenging and ambitious title. I love and support the luminas engine. Sorry for the many critical comments. The speed of loading and the fun of the action. There are a lot of cool parts such as magic parkour. Of course, there are places to be improved, but it is not a title to be criticized. It's a pity that the worst users are bombing 0 points.",2,5,0.4
Xgxmartinez,http://www.metacritic.com/user/Xgxmartinez,"Feb  5, 2023",9,Positive,"I have no idea why this is getting review bombed. This is one of the most fun games I've played in a long time. The combat is amazing. The lore is deep and leaves you wanting to learn more. The movement is impeccable. The continent has some very beautiful environments. People are saying the dialog is ""cringe"", but it's not. Some of the dialog I've heard in a video game comes from the tantas.The only thing I would change is the main city, Cipal. With such quick, fluid movement, being in Cipal feels like being in mud. The good thing is you're not in Cipal much.I really recommend trying this game and slogging through the begging part in the main city. It's absolutely an amazing game.",2,5,0.4
BrunoBDA85,http://www.metacritic.com/user/BrunoBDA85,"Jan 25, 2023",9,Positive,"Ignore all the unexplainable hate since most people here giving it a 0 haven't even played the game. It's quite an enjoyable game, yes, it has its flaws but it is beautiful and drags you more and more to it as it progresses.",13,34,0.38235294117647056
BluRavnX,http://www.metacritic.com/user/BluRavnX,"Jan 25, 2023",10,Positive,"I don't understand the hate.  Yes, some of the writing isn't the best, but the story is not bad.  The game has good graphics.  I'm not sure why people are saying the graphics are bad.  It's a beautiful game.  The gameplay is great.  It starts slow, but it's very fun and flows well as you get going and into the open world.  There is lots to do. When doing the story I get sidetracked constantly doing side quests and I enjoy doing them.  I am more than halfway through the game and I have been loving it.  The side quests in the towns are kinda boring,  the ones in the open world are much better.  I have not been able to stop playing.   I just don't get the hate.  I gave a 10 to bump up the score but I would give it an 8.5.  Nothing below an 8.  If the writing was better I'd give it a 10.  But for the scenery,  the music and combat alone I think it deserves at least an 8.  And hey, it actually dropped on console without any major gamebreaking bugs.  That's rare these days.  I've experienced very little bugs or glitches, runs very smooth on ps5.  Haven't experienced anything close to gamebreaking bugs though.  If someone is rating this game a zero then they probably only played the demo or just want to hate to hate.  It's 30 to 40 hrs of enjoyable atmosphere, music and combat.   I really like it.",11,29,0.3793103448275862
Slevas,http://www.metacritic.com/user/Slevas,"Jan 25, 2023",10,Positive,Gioco incredibilmente perfetto! Personaggio principale credibile e una storia tutta da scoprire,12,32,0.375
wahssa,http://www.metacritic.com/user/wahssa,"Jan 26, 2023",9,Positive,"Sure the game isn't perfect and we could've gotten something better, but it is the ONLY triple A game to give me a black female protagonist in a fantasy setting. The humor apparently isn't for everyone but it definitely is not as bad as the sheeple on the hate train are saying. This is almost a perfect game for me.",6,16,0.375
Cblankwv,http://www.metacritic.com/user/Cblankwv,"Jan 27, 2023",8,Positive,"Of course everyone either gives games a 10 or a 0 which is ridiculous, this game just happens to be getting 0s. People decided they didn’t like the game as soon as they saw the critics reviews. I am enjoying it, the combat is fun, I think the story is interesting, and the traversal is fun. Sure the world is kinda lifeless, it’s a little cringey, but those things apply to most games and nobody drills them for it. At least this one has unique gameplay. This game is a solid 7. I recommend everyone try it with an open mind at some point, even if you wait for a sale.",6,16,0.375
JaggedCarpet,http://www.metacritic.com/user/JaggedCarpet,"Jan 27, 2023",0,Negative,"One of the most unlikable protagonists I’ve ever had the displeasure of playing as. This is what happens when untalented writers think being rude, mean, and insufferable is supposed to somehow mean the character is “strong” and “independent”. There is no redemption arc, either. She’s a jerk all the way up to the end where she does a complete 180 for pretty much no reason whatsoever.",3,8,0.375
kazash99,http://www.metacritic.com/user/kazash99,"Jan 28, 2023",1,Negative,"Its awful. The optimisation doesn't exist, the characters are bland, forgettable, Combat feels repetitive and not rewarding. Not a 0 cus you can pet a cat which is the only positive thing about this game",3,8,0.375
xxMighty,http://www.metacritic.com/user/xxMighty,"Jan 28, 2023",1,Negative,"What is the obsession with cats? No one wants to follow around cats as a side quest.The other cringe side quest where you dance and press x or y is an embarrasment not even fit for gameboy, and no reason to play past credits",3,8,0.375
Fade69,http://www.metacritic.com/user/Fade69,"Jan 26, 2023",9,Positive,"Its really good game. The open World is good, much to do. The Magic is insane and the gameplay smooth. The Graphic is good not New but good. 4K in 30 fps. No problems. Performance Mode is ok, The grapic could be a much sharper but its ok. The only Thing, in The combats sometimes sucked The Camera.Forspoken is a really good game and u have still fun after 20 hours Gameplay. Thx SquareEnix!",3,8,0.375
Mephisto136,http://www.metacritic.com/user/Mephisto136,"Jan 26, 2023",8,Positive,"It's by far not the best game around and it's price is way too high, but this game is not as bad as most of the people here write. I don't know what you have played or what you'd expected but a user score of 3.9 is hilarious. The traversal is fun, I like the protagonist and it's sidekick (but I can truly understand why some people have their problems with these two), the world is quit interesting and the story is entertaining. It's not a masterpiece but it's also no garbage like some wrote. Not every game has to be a ""God of War"" or ""Elden Ring"".",10,27,0.37037037037037035
vijay11,http://www.metacritic.com/user/vijay11,"Jan 27, 2023",8,Positive,"its a decent game but not a game you want to play again and again like horizon,Witcher..etc.. The open world is not that appealing.combat was definitely fun. i enjoyed ityes. Dialogues are not good, but this is from Japanese developers, story/dialogues are like that only. i didn't see that a big problem. just turn AUTOEVADE ON and finish off any boss in the game :)",7,19,0.3684210526315789
saitamaro,http://www.metacritic.com/user/saitamaro,"Jan 25, 2023",10,Positive,"Please dont listen to the hate bombers, the game is actually good. If Assassins Creed Valhalla has 84 score, then this game deserves at least 87 score. Its a lot better than Valhalla, just try the game out, dont listen to dumb reviews most of them didnt even play the game Now I'll do a proper review about the game Sounddesign 10/10Graphics and art direction 10/10Dialogue 6/10Story 7/10Fun 10/10Combat 10/10UI 10/10Questdesign 5/10 Generally speaking its a very solid game but it has its flaws, the dialogues are repeated very often which gets annoying over time, the open world is actually not as empty as people claim it is, its literally the lore of the game that it is empty. But despite that it has a lot to do Some sidequests like the city tour clearly needed some work but its not inferior to some assassins creed quests, its literally the same, so its not great but its not the worst in the world Just give the game a try",11,30,0.36666666666666664
REGUISTHEFIRST,http://www.metacritic.com/user/REGUISTHEFIRST,"Jan 25, 2023",10,Positive,This  game is nowhere near as bad as most people make it believe it is.Not perfect but very enjoyable.,13,36,0.3611111111111111
cheeseman585,http://www.metacritic.com/user/cheeseman585,"Jan 25, 2023",8,Positive,"I'm not sure why this is getting review bombed.  It is as fun as any open-world exploration game like Assassin's Creed, but with a very fluid movement system and surprisingly deep combat.  Unless you're playing on the hardest difficulty, you'll likely breeze through most combat encounters after a few hours of exploration, but that means that there are legitimate rewards and reasons to go exploring and pick up everything.  The skill tree gives you a lot of choices, and the spellcraft system gives you a good reason to use everything and play around with abilities that you might not normally use. The story is different than a lot of stuff that you see, though still a little trope-y.  The voice lines get repetitive during combat and exploration, but at least you get a good sense of the relationship between the characters.  There's also interesting consequences for the actions that the player's character takes, with reasonable motivations and reactions.  It probably won't win any rewards, but it gives you good motivation to continue exploring and go through the story areas. If you're someone who enjoys exploring a world and doesn't want Dark Souls level challenges, then there's a good chance you will enjoy playing this game.",10,28,0.35714285714285715
Mauserizer,http://www.metacritic.com/user/Mauserizer,"Jan 25, 2023",10,Positive,"Really not understanding the hate.. People either have false expectations or just love to hate on games. But after spending time with Forspoken I have to say I love the combat, movement system and explorability. Hard to find a game with gameplay this fun and this deep. Very easy to pick up and play..  UNLIKE Elden Ring.",10,28,0.35714285714285715
Alkaline89,http://www.metacritic.com/user/Alkaline89,"Jan 26, 2023",9,Positive,"Great,fun,smooth game. Don't listen to the whiny nit pickers. The voice acting isn't the best but everything else makes up for it",5,14,0.35714285714285715
danelde,http://www.metacritic.com/user/danelde,"Jan 26, 2023",9,Positive,"Sorry, everyone who gave this game a less than 5 rating is frustrated or just pissed off by the way the game has been marketed. The game is definitely an 8 to 9 for me. But I give the game a 9 because I have a lot of fun playing it and the graphics are good. If the graphics were a little better in some corners of the world in terms of lighting and the price for the PS5 wasn't set at 80 euros, then it would be a 10 for me.",5,14,0.35714285714285715
YukkiSora,http://www.metacritic.com/user/YukkiSora,"Jan 26, 2023",8,Positive,Fun game. I have played 16 hours of this game and everything from the combat to the graphics are awesome. It may be a don't buy if you don't like JRPGs. This game is a JRPG with the look of your western games.,5,14,0.35714285714285715
Ogega,http://www.metacritic.com/user/Ogega,"Jan 26, 2023",8,Positive,Although the game has some reasonable faults at its heart it is still a fun experience. The combat specifically is outstanding just don't spam the same spell over and over and expect enjoyment.,5,14,0.35714285714285715
DeathSkry,http://www.metacritic.com/user/DeathSkry,"Jan 28, 2023",8,Positive,Forspoken is an intriguing game... alot of cool original ideas that if given the proper time and budget prolly could of become a great new franchise. Unfortunately though because of covid and what seemed to be just an idea that sparked from the tech demo and not alot of backing or time to fully grow it is a bit behind in the way of this gens offerings... thats not to say it isn't worth playing because it is fun and it's nice to have something original to get into.. once again ppl forget what gaming is all about these days but stleast playstation and square Enix still aren't afraid to take risks in their journey at finding or creating the future of gaming... you gotta appreciate evolution even when it doesn't always work out it atleast helps pave the way for the future... something other companies fail to achieve no matter how much money they have to throw at it...,6,17,0.35294117647058826
GamersPointe,http://www.metacritic.com/user/GamersPointe,"Jan 25, 2023",8,Positive,"This game is actually really good, and there are obvious tall tales being told by many other reviewers.  Since no one has to verify they've ever even played the game, they can come on here and say whatever they want about something they've never played.  I've never seen a more obvious fake review bombing in my life.  Just look at all the boiler plate arguments being made.  Same talking points in a bunch of ratings, and no one's questioning that lack of variation.  That's crazy to me. They say the graphics are mediocre but the environments are larger, more detailed, more populated, and more active than in Fortnite, Dauntless, and Bayonetta 3.  Proof of the falsehood of these claims is being posted all over Twitter; screenshots from the game itself.  There are even wildly false claims about the graphics being seriously downgraded.  That's not true.  It's stunning on PS5, and a quick trip to YouTube to watch actual PS5 gameplay proves that it looks great - overall better than Division 2, that's for sure.  Division 2 focuses on player characters, and the NPC's don't look so hot.  More attention was given to all of the characters in Forspoken than in that.  The dragon looks spectacular, and the special effects have far fewer flashing white screens than very many other titles, making it more epilepsy friendly without losing the magic of the visuals.  The closest justification they have is from grabbing stills from YouTube gamers using the lowest settings on budget PC's, or criticizing character models as if PERFECTLY recreating a real actress in modeling software is easy.  That's not an honest opinion, that's a bandwagon for the sake of hating a game that they already chose to hate well before its launch. They say the dialogue and voice acting are bad, but they gave Bayonetta 3 rave reviews despite it sounding much worse, and they say the narrative is typical or mediocre while applauding other titles that simply RETELL PRE-EXISTING STORIES WITH THE ONLY CHANGE BEING THE INSERTION OF A NEW CHARACTER [GoW] - and even games that have no story at all [Smash].  Some, like Batman, don't even introduce new characters when retelling the exact same story.  The combat banter, explorative chatter, and cinematic narrative are all solid.  Lots of references to Marvel movies, but the story is actually more closely related to Alice In Wonderland and Magicians [both applauded for their narratives, and the former is even referenced] -_- Most people making these arguments actually NEVER played the game because they would know that otherwise.  Mario is typical; Forspoken isn't typical at all.  It's not cringe Identitarian woke nonsense either, some just don't like that the lead and heroine is a racial minority who was a troubled youth.  You can even see these biases in reviews ON HERE for Spider-Man: Miles Morales.  Similar complaints, more forgiving ratings for the classic franchise despite the same prejudices.  KH3 keeps telling the same story in new locations; rave reviews.  Forspoken drops an urban adult orphan who was previously trapped in a bad and realistic situation into an Isekai modeled after GoT-like fantasy worlds [yes, there are poor people living in ghettos in the modern REAL world], gives her magical abilities, challenges her to survive in an environment that she's never experienced the parallel of, and forces her to solve a mystery around very powerful people just so that she can return home to continue her life; considered typical.  How is that cookie cutter?  Platform envy can make people adorably childish. The combat in this is richer, more varied, and more creative than in that of Hades; Hades gets rave reviews and Forspoken gets review bombed.  What's the difference?  Exclusivity.  That's interesting, isn't it?  Hades has different effects applied to the same limited move set of each of the only six standard weapons.  It's extremely limited in combat variety.  Forspoken has advanced movement mechanics [a cross between AC and Spider-Man], a host of different spells that ALL have different animations, a solid unlock and upgrade tree, two styles of combat to approach different situations within the same character, a mix of adds that often requires switching between combat styles, third-person shooter mechanics that use magic instead of bullets [in the spirit of Uncharted], and over-the-shoulder melee mechanics [in the spirt of GoW].  She can even continue fighting while using her parkour movements.  Player controlled attacks in the middle of flips?  That's not common. There are so many double standards used in the negative reviews of this game, and there's even more dishonesty.  Don't let haters yank your chain simply because they didn't get the game on their preferred platform, and don't let polarizing critics do it either.  Profiting off of hot takes and hyperbole are the norm now, so challenge them by trying the demo.  You just might like it.",8,23,0.34782608695652173
SamuhraiCAMploo,http://www.metacritic.com/user/SamuhraiCAMploo,"Jan 25, 2023",8,Positive,"I hate that this game is being review bombed like this, but it’s honestly a great game with some flaws but then again no game is perfect. The magic parkour is awesome and the combat is really fun. The story starts as a slow burn but it picks up really well",9,26,0.34615384615384615
Avrilmoon,http://www.metacritic.com/user/Avrilmoon,"Jan 25, 2023",9,Positive,I am enjoying this game so much. I haven't fallen into a world with its story and lore in so long. The beginning and intro may be long but once you get more freedom and the hang of all the fast paced controls. It's so much fun.My only complaint is not being able to walk during certain Cuff narratives.,9,26,0.34615384615384615
sacredsoil,http://www.metacritic.com/user/sacredsoil,"Jan 25, 2023",10,Positive,"Forspoken is diverting and fun, the combat is incredible, the characters are engaging, and the world is intriguing. I've played over 5 hours in one sitting and didn't even notice the time going by.",11,33,0.3333333333333333
N9nelives999,http://www.metacritic.com/user/N9nelives999,"Jan 25, 2023",10,Positive,"I actually like the stupid dialogue, I think all the cussing is right on with teens now days. I’ve really enjoyed it and the magic is excellent. Ppl r just haters nowadays.",9,27,0.3333333333333333
rokajoska,http://www.metacritic.com/user/rokajoska,"Jan 25, 2023",10,Positive,"Not sure why all the hate, not every game is a masterpiece, i only put 10 to up the score a little, but it is easily an above average title, with deep combat, and awesome traversal mechanics, Frey is cool once you stop hating and put yourself in a 20 year old New Yorker orphans shoes, how wpuld you express yourself really? Have fun with the game, i certainly amPs : no bugs and crashes on the PS 5, runs like butter , forget ray tracing and all, but solid 60fps in performance mode",8,24,0.3333333333333333
djsalassound,http://www.metacritic.com/user/djsalassound,"Jan 25, 2023",10,Positive,Un buen mundo abierto muy bonito pero con unos graficos algo mejorables que seguro en futuras actualizaciones se solucionara,8,24,0.3333333333333333
Blessed09,http://www.metacritic.com/user/Blessed09,"Jan 25, 2023",10,Positive,The game is perfectly fine and fun. Maybe it's a bit too expensive as most modern games are but that's not an actual valid critique of the game itself.,8,24,0.3333333333333333
Lu0022,http://www.metacritic.com/user/Lu0022,"Jan 26, 2023",8,Positive,"I will write my review in my native language, anyone who is interested can try to translate it, it is Brazilian Portuguese.Forspoken é um jogo audacioso, ele tenta entregar muito e falha em alguns quesitos, porem não podemos negar que ele tem uma bela história por mais que talvez não tenha aproveitado ao máximo. O universo do jogo é muito abrangente tendo extremos desafios, porem ele não te recompensa o suficiente para aprofundar, um detalhe bem marcante que entrega muito bem é o detalhe da história isso é o ponto forte do jogo, os detalhes minuciosamente descritos para as áreas que Frey vem a descobrir e destravar é um ponto interessante. A Gameplay acaba por ser repetitiva como todo jogo, mas não chata, a personagem principal ao decorrer da história nós apegamos a ela nos sentimos indiferentes, as vezes com raiva e até mesmo nos solidarizamos. Com o decorrer dos fatos é levemente previsível de previnir o que pode ser o desfecho final da campanha principal, porem não deixa de impactar bastante, por conta dessa mistura de sentimentos que temos em relação a protagonista. Eu diria que Forspoken é um jogo que no fim ele não vai marcar gerações e revolucionar a indústria dos games, como a maioria dos jogos atuais, porem ele pode pelo menos descansar sabendo que é um bom jogo.Obs: alguns pontos muito interessantes que o jogo abrange de forma mesmo que sútil são problemas de autoconfiança, depressão / suicídio entre muitos temas que a protagonista meio que vai se descobrindo com o tempo.Obs 2: O jogo tem uma temática muito parecida com alice no pais das maravilhas, e tem inclusive um livro de história mencionado em duas partes da gameplay, mas o que mais me chamou a atenção foi a parte da trilha sonora que é praticamente idêntica a de alice e até os visuais e ambientação de alguns lugares.",7,21,0.3333333333333333
MacamTema,http://www.metacritic.com/user/MacamTema,"Jan 25, 2023",10,Positive,"Forspoken is fine game. Graphics, Writing, Performance is 50/50, sometimes felt unfinished. But magic combat and Parkour actually really fun. I enjoyed playing it, and recommend for RPG fan like myself.",7,21,0.3333333333333333
Rich911,http://www.metacritic.com/user/Rich911,"Jan 26, 2023",8,Positive,"Just try it, the story is reasonable and if you master the magic it's good fun, I agree the interaction between her and cuff needs to be sorted as this is unbalanced.",7,21,0.3333333333333333
BrownDawg89,http://www.metacritic.com/user/BrownDawg89,"Jan 26, 2023",9,Positive,"I feel like I'm taking crazy pills. I am absolutely loving Forspoken! I think the gameplay is great and, yes, some elements are rough around the edges but I'm so glad that developers are investing time into new IPs. Some elements feel truly next gen and I can't wait until my next play session. Strongly disagree with all the hate these creatives have to endure online.",6,18,0.3333333333333333
Samudrake,http://www.metacritic.com/user/Samudrake,"Jan 26, 2023",10,Positive,"Es un buen juego, mucha basura le están echando, pero es un buen juego, no dejéis de jugarlo por las criticas",6,18,0.3333333333333333
BronxGamer,http://www.metacritic.com/user/BronxGamer,"Jan 26, 2023",8,Positive,"The Game is doing me justice. Combat system is great, and entertaining. Story has enough to keep me invested and intrigued. Could've been fleshed out a bit more sure, but the zero ratings on here? Naw. Far from. It's an enjoyable game. Good even. 16 hours in.",5,15,0.3333333333333333
jeremyscoles,http://www.metacritic.com/user/jeremyscoles,"Jan 26, 2023",10,Positive,"This game is a solid 7.5. The hate it is receiving is not justified in the slightest. Im 12 hours in and enjoying it thoroughly,  sure it won't win GOTY but it is still worth a play if your a SE Fan.",4,12,0.3333333333333333
verdammte,http://www.metacritic.com/user/verdammte,"Jan 26, 2023",8,Positive,"I don't get why there's so much ""woke"" complaints going on. The far-right has a really strange POV these days and everything is communist/socialist to them, including their own party. That aside, the review bombing is insane. The graphics are good, the combat is entertaining,  and the game seems to be pretty good, though the demo was awful. There's no politics in this game, so ignore the alt-right trolls review bombing this. They're impossible to please (as is the far-left,  look up their hate for a game that hasn't even come out yet to see what I mean ""Hogwarts Legacy""). My main complaint about this game is that the script kinda sucks and their humour isn't really all that funny. The protagonist is rather annoying as a character. That being said, it's not an awful script, just not a good one. I recommend the game even if you didn't like thew demo. The demo was an awful reflection of the game itself.",4,12,0.3333333333333333
Mrskalfa,http://www.metacritic.com/user/Mrskalfa,"Jan 27, 2023",8,Positive,"Played for a few hours and don’t get the complaints. Days gone had low reviews at first but after some while people started to enjoy it. I really enjoyed playing Forspoken, the gameplay and levelling are better than most games.Are xbox players really review bombing this game or have I been playing the wrong game?After you unlock more magic abilities and you get to the area where you are in the demo it gets so good! Even the story gets better and better! This is one of those games that in a few years everyone says it was a good game.",4,12,0.3333333333333333
AjaniSkywalker,http://www.metacritic.com/user/AjaniSkywalker,"Jan 26, 2023",8,Positive,"I'm reading review after review and damn this game sounds awful. Playing $70 on a trash game that pretty much every gaming news outlet has pretty much pooped on is ridiculous. So, I did. Pop it in the PS5, started it up and played it about 6hrs and another 7hrs the next day.  And I'm puzzled. Graphics are good, music is good, a lot to explore in the world. I enjoyed the combat, slow at first like most games. Gotta keep playing and exploring to get stronger, like most games. I like the story so far. I like reading about the history and the people of Athia. For me it gets an 8. Playing it, I didn't have any issues pop up. Sure, I can nick pick about small issues, like talking to npc you have to stand right in front of them to engage in conversation. Some games you can stand on the side of them, and they would turn and face you. Frey and cuff do repeat dialog in the open world. Not the first game a played that had this issues. The thing is you can go into option and change how much they interact with each other in the world. I remember playing cyberpunk 2077. Came out on PS4 but was playing it on my PS5. What a buggy mess. Game crash so many times. Had the director apologizing for a buggy game. PlayStation issuing refunds and took it off the store page. So many updates to get it working right. IGN give it a 9 out of 10. I could go on and on about cyberpunk 2077, about the graphics, the menu, the map. Story was good but could never finish it. I give cyberpunk a 6 out of 10. With good reason. Forspoken doesn't really do anything new that we haven't seen before. Hard to find games that do that anymore. But it's playable. I Know, everyone has there on opinions, and I respect that. It's hard reading review about games nowadays. I wonder how many fake reviews they are on here just to drive the score down. Anyway, thank you for taking the time to read my review on Forspoken. It's a good game to play and pass the time. Thank you Luminous and Square for a great game.",4,12,0.3333333333333333
Bronx_sinner,http://www.metacritic.com/user/Bronx_sinner,"Jan 26, 2023",8,Positive,It’s fun. That’s all that matters. Don’t listen to everyone else’s opinions. Make one for yourself,4,12,0.3333333333333333
GengeGaming,http://www.metacritic.com/user/GengeGaming,"Jan 26, 2023",8,Positive,The game is good the combat is good and the world is massive so there is plenty todo. I think the game is better then what people is saying. I mean its looks ok but there is so problem with the depth of field where from a distance the game looks quite bad but apart from that im really enjoying forspoken. I would like to say its a must play as the world and combat is awesome and the character is acting like i would if i had found out i have magical powers. i defo give it a 8 would like to give more but there is the graphical problems that needs to be addressed maybe with a update down the road.,4,12,0.3333333333333333
eggb,http://www.metacritic.com/user/eggb,"Jan 27, 2023",1,Negative,"This is what happens when you make a game for last gen and just use an add on for current gen, Sony have recently said they are going to continue to support last gen!!! so don't think things are going to improve anytime soon.",3,9,0.3333333333333333
noblescion,http://www.metacritic.com/user/noblescion,"Jan 26, 2023",9,Positive,More fun and addicting open-world after ELDEN RING and Dragon’s Dogma. Phenomenal verticality plus movement plus combat.,3,9,0.3333333333333333
vitala,http://www.metacritic.com/user/vitala,"Jan 26, 2023",10,Positive,"Amazing game. Great combat and movement system. It is interesting to follow the history, I want to know all the secrets of the world.",3,9,0.3333333333333333
Ev3n5taR,http://www.metacritic.com/user/Ev3n5taR,"Jan 27, 2023",8,Positive,"I'm playing on the PS5 right now. I like the game, it's fun and I also like the story and the protagonist so far. Yes, Cuff is a little annoying, but he's also designed to be that way. The back and forth between Frey and him actually grew on me. Many of those ""cringe"" comments seem to take dialogue lines out of context. I also really like the fact that there is a female afro-american protagonist and an ethnically diverse cast and the game DOESN'T make a big thing out of it - it's just the way it is, and that's about it. Graphically, the game unfortunately doesn't look as great as in the ""Project Athia"" announcement trailer, but I already knew that from the demo. It still looks nice though. Gameplay wise, the parcour and combat systems are really well designed and the world is built as a playground for those features. Forspoken certainly won't be my ""Game of the Year 2023"", but it doesn't deserve all that hate either. Most reviews seem to exist in an echo chamber these days, be it for better (""Isekai setting"") or for worse (""Cringe dialogue"").",3,9,0.3333333333333333
Abarr159,http://www.metacritic.com/user/Abarr159,"Jan 26, 2023",7,Mixed,"The story is... bad. Like early 90s shovelware. BUT... the gameplay gets good after about 3... 4?  hours in. Honestly, if you can make it past the first boss you unlock more powers and the game really starts progressing after that point. If you can ignore the bad writing the gameplay redeems it somewhat.",3,9,0.3333333333333333
JR2,http://www.metacritic.com/user/JR2,"Jan 27, 2023",8,Positive,"Tiene una jugabilidad muy bien hecha y será referente en futuros juegos, no es perfecto pero tiene cosas buenas.",3,9,0.3333333333333333
Vandal7,http://www.metacritic.com/user/Vandal7,"Jan 26, 2023",10,Positive,"The game is fun with its fast fluid combat and traversal. The world building and lore is really well done, and the characters are far from bland. The dialoge is excellent, both funny and interesting. I truly love this fun incredible game, i cannot understand the hate at all.Dont like Frey and Cuffs banter when exploring? You can turn that off. Theres a bunch of options customization so you can tailor the game what is best for you.",3,9,0.3333333333333333
ulises1,http://www.metacritic.com/user/ulises1,"Jan 26, 2023",9,Positive,"Es una pena el maltrato a este juego, no es una obra maestra pero no se merece las notas de la prensa. Luego dirán que si segundas o terceras partes, que si remakes, que si juegos como servicio,,... pero sale un juego con ideas frescas (delicia de parkour y uso de magias) y lo ponen por el suelo. Si bien es obvio el downgrade de sus gráficos respecto a trailer de presentación, cumple de sobras y es más que disfrutable. Me vuelvo al mundo de Athia.",3,9,0.3333333333333333
DavidHuzzard,http://www.metacritic.com/user/DavidHuzzard,"Jan 27, 2023",8,Positive,"I've never written a review for a game before so be warned. I have to say my observations and those of the general public have never been so at odds. What I've experienced from my 12 hours with Forspoken is a good game. It is extremely fun with a large open world, a fun way to traverse that world, and a fun combat system that is both easy to use and versatile. I don't know what others were expecting but I think it's telling that most criticism is levied at the dialogue. It shows how solid the rest of the game is when the review bombers go after something so minor.",3,9,0.3333333333333333
nishfish92,http://www.metacritic.com/user/nishfish92,"Jan 27, 2023",8,Positive,"The game itself is really good. The critics out there are correct in their assessment but the impact itself is overblown. While the game does have a few issues they don't really deter one from the game and gameplay. No issues with the performance of the game at all. The graphics aren't splendid like Forbidden West but still good. We are just spoilt by constant perfection that one wouldn't even notice if not educated enough. For me, the game looks splendid unless an expert pointed out the issues specifically. People forget about Cyberpunk 2077. Also, regarding a game that was bashed for no reason refer to ""DAYS GONE"". Sometimes people just don't know what they dislike. Also, shoutout to Ella Balinska. I love you!",3,9,0.3333333333333333
Elmordoc,http://www.metacritic.com/user/Elmordoc,"Jan 27, 2023",1,Negative,"Siento que el juego le faltó tiempo de desarrollo, se siente crudo y algo vacío, espero que lo arreglen pronto.",3,9,0.3333333333333333
