source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
SilexEco,http://www.metacritic.com/user/SilexEco,"Jan 30, 2023",10,Positive,"Metacritic is corrupted, all the notes are favorable to Sony and rejectable for Nintendo and Microsoft.",0,0,
scorp332211,http://www.metacritic.com/user/scorp332211,"Feb 15, 2023",7,Mixed,"This is an action game kind of like Devil May Cry or Bayonetta. It has cell-shaded graphics that look like a cartoon/comic book. The gameplay is pretty good. There’s no real story, but the action carries the game. However, the enemies are pretty repetitive. Not a lot of variety except for bosses. It has a few annoying spots where you have to quick-time buttons to cause an action. It’s supposed to be a rhythm game, but I rarely worried about the rhythm and I came out just fine. Overall, I guess I enjoyed the game. However, I don’t think it deserves all of the high praise I’ve heard from some people. I doubt that I’ll play it again. I’d give it a 7/10 or a 3/5.",0,0,
t0mmyg,http://www.metacritic.com/user/t0mmyg,"Feb 19, 2023",10,Positive,"The best praise I can give this game is that it feels SEGA AF! It's like something that was ripped from the genesis or dreamcast and made it to modern consoles. Everything from the ""almost too busy"" colorful visuals, the high scores, the humor, the music. I felt like I was back playing earthworm jim or crazy taxi after school with some dunkaroos.",0,0,
Predator_GK13,http://www.metacritic.com/user/Predator_GK13,"Feb  2, 2023",10,Positive,"What an amazing surprise this game turned out to be. A perfect mix of Devil May Cry, Sunset Overdrive and Scott Pilgrim. Had an absolute blast playing it. Highly Recommended. Also Korsica BEST GIRL !!!",0,0,
DausenMoore,http://www.metacritic.com/user/DausenMoore,"Jan 30, 2023",10,Positive,"In my 11 hours playing Hi-Fi RUSH and I didn't see a single bug or issue of any kind. It's fun, it looks great, and runs flawlessly. If it were $70 I'd give it a 9/10 but it's as good or better than many $70 games despite being $30 which I say is worthy of an additional point lol. I like the characters, it has an incredible art style, and it just keeps getting better the longer you play, I recommend it even if you don't typically like these kinds of games, as is the case with me lol.",0,0,
gabemartini,http://www.metacritic.com/user/gabemartini,"Jan 29, 2023",10,Positive,"The game is amazing, not repetitive, lots of variety of enemies. Good music, great gameplay. Art style is very very good, transitions from anime to gameplay is out of this world.",0,0,
heosbupa,http://www.metacritic.com/user/heosbupa,"Feb  1, 2023",10,Positive,"Muy buen juego, me recuerda la época cuando los juegos eran pura diversión sin complicaciones",0,0,
chasehow,http://www.metacritic.com/user/chasehow,"Feb  8, 2023",9,Positive,So much style so much heart. Wonderful game! What a terrific shadow drop and bug free it's truly amazing.,0,0,
Zacho666,http://www.metacritic.com/user/Zacho666,"Jan 30, 2023",10,Positive,"Great game, Awesome and funky style to it, music is great and the comedy is that golden sweet spot between funny and charming, the characters are likeable and distinct. The actual timing of attacks is on par with Metal: Helsinger and BPM, its fluid, crisp and never feels like you're being cheated out of an attack. Using your allies to break shields gives it a fresh breath of air.Also this is one of the only games where the parry has an audible AND visible notification on when to parry, meaning its actually fun to parry and super satifying, the rhyth'em up genre has a new king! its well worth the pick up if you have game pass or not.",0,0,
Schwammlgott,http://www.metacritic.com/user/Schwammlgott,"Feb 20, 2023",9,Positive,"Hab' gerade durch und war vorher skeptisch, weil halt Rhytmusspiel (kam mit Metal Hellsinger garnicht zurecht), aber das hier ist so gut umgesetzt! Der Soundtrack ist sehr eingängig und auch wenn ich mir eher schwer tat mit dem Takt halten, ist das nicht so tragisch, leidet nur die Kampfwertung darunter, was nicht schlimm ist.Die Welt ist herrlich designt, alles (ALLES!!) bewegt sich zur Musik. Kampfsystem ist sehr motivierend, auch ohne perfekt den Takt zu treffen. Die Charaktere sind sehr gut designt, agieren super miteinander und sind verdammt witzig (CNMN's Mimiken, einfach herrlich)...ein paar herrliche Lacher drinnen.Generell gefällt mir die Grafik sehr gut und ist stimmig. Beim Durchspielen keinerlei Bugs bemerkt...so fehlerlos sollten alle Spiele sein! Für Fans von Devil May Cry- oder Bayonetta-ähnlichen Spielen ein Muss! Falls euch die Rythmusspiel-Thematik vom Spielen abhält, oder abschreckt...ignoriert das! Dieses Spiel ist TOP!",0,0,
Rul00,http://www.metacritic.com/user/Rul00,"Feb  5, 2023",8,Positive,"Una auténtica sorpresa. Lo jugué en el Game Pass. Las sensaciones al jugarlo no son, ni de lejos, las mismas que los videoanálisis. ¿Hack&slash rítmico? Después de años y años jugando, me encanta que los videojuegos me sigan sorprendiendo y emocionando. Una historia simple, pero eficaz y divertida al igual que las situaciones y personajes. Recomendado 100%.",0,0,
Rspero,http://www.metacritic.com/user/Rspero,"Jan 29, 2023",10,Positive,"Juego Super Impresionante artisticamente y la direccion es magnifica, así como el doblaje, lo malo es que soy malo con los juegos de ritmo",0,0,
governadorma,http://www.metacritic.com/user/governadorma,"Jan 30, 2023",10,Positive,Primeiro jogo do ano com chances de indicações em várias categorias no Game Awards de 2023 (Guarde essa informação).,0,0,
HellaSavageX,http://www.metacritic.com/user/HellaSavageX,"Jan 30, 2023",8,Positive,"HFR is an entertaining and often times challenging game, it can be difficult hitting the button timing just right but when you do oh boy is it sweet, this game is an amalgamation of Devil May Cry, Jet Set Radio, and Guitar Hero! To put it simply it's a rhythm-based ARPG extravaganza! ROCK ON!",0,0,
Bure1088,http://www.metacritic.com/user/Bure1088,"Mar 15, 2023",0,Negative,"It's just not fun enough, I'm baffled with all the hype this game got. Nowhere near as good as I thought it would be. Uninstalled it after beating the first boss.",0,0,
ShavedPenguin,http://www.metacritic.com/user/ShavedPenguin,"Feb  4, 2023",9,Positive,What an absolute fun game. It keeps getting better and more complex the further you make it in the story.,0,0,
ZeoN,http://www.metacritic.com/user/ZeoN,"Feb  2, 2023",9,Positive,"Visualmente precioso, banda sonora increíble, jugabilidad adictiva, personajes carismáticos... Todo lo que debe tener un GOTY. Para ponerle el 10 me han faltado un poco más de variedad de escenarios y jefes pero en lo demás es sublime",0,0,
portillo12850,http://www.metacritic.com/user/portillo12850,"Jan 28, 2023",10,Positive,"Increible!!!! Ha pasado a ser de mis juegos favoritos en Xbox.Este juego me a recordado literal porque me gustan los videojuegos, es fresco y unico, pero lo mas importante es DIVERTIDO Y TE ENGANCHA DE PRINCIPIO A FIN.MUY RECOMENSADO!!!!!Seguro lo pongo en mi top 5 de ips de xbox, excelente trabajo Tango 100 puntos.",0,0,
Gohax,http://www.metacritic.com/user/Gohax,"Feb  7, 2023",10,Positive,"i cant believe I'm going to say this but hi-fi rush is easily game of the year material i really don't have anything bad to say about the game its fun immersive beautiful and the animations are just supreme felt as if  im back watching an old school cartoon network show everything about this game is a solid 10 some people might say something about the story but the whole point is that the game doesn't take it self seriously at all and just focuses on one thing only, making you laugh and assuring maximum fun factor even the fact that the only word i can place in context with this game is fun says way to much about it played it with a smile from beginning to end which bring me to my final score hi-fi rush easily reaches a 10/10  in my book i strongly recommend it one of the best games i played this year hands downhonestly sometimes all it takes for a game to win your heart is just for it to be simply fun",0,0,
Camilacercos,http://www.metacritic.com/user/Camilacercos,"Feb 12, 2023",10,Positive,"Amazing game that came out of nowhere! Hands down best game of 2023 so far. The attention to detail is refreshing. Gives me Persona 5 vibes. The story is great, animation is superb, and it keeps throwing new things and surprises at you so you never feel like you are doing the same thing over and over.",0,0,
porthunt,http://www.metacritic.com/user/porthunt,"Jan 31, 2023",10,Positive,"The best game I've played from an Xbox Studios. The rhythmic part is fun without being a burden, the characters are interesting, music selection is quite good and it's a really nice 2D/3D platformer. I hope they kep doing this kind of games. Played on Steam/SteamDeck.",0,0,
Sebaxtrial17,http://www.metacritic.com/user/Sebaxtrial17,"Jan 29, 2023",9,Positive,"El humor de Scott Pilgrim y un arte cell shading a lo Jet set radio.Un hack and slash rítmico donde absolutamente todo lo tienes que hacer al compás del tempo con una banda sonora increíble y unas animaciones dignas de un estudio al estilo de ""In to the Spiderverse"".No te equivoques, un candidato de golpe a GOTY y uno de los mejores exclusivos en consola de Xbox. Vale totalmente la pena.",0,0,
Raansu,http://www.metacritic.com/user/Raansu,"Feb 10, 2023",9,Positive,"Story is fine, but gameplay is like DMC but with combos basically going along with the musical beat where you get rewarded for staying on the beat with your combos. Overall extremely fun game.",0,0,
poker2621,http://www.metacritic.com/user/poker2621,"Jan 30, 2023",10,Positive,Wonderful Just wonderful. This game is the proof that there are developers that actually enjoy making games. HI FI Rush is more than a game is Art in the most pure form. Amazing job.,0,0,
sergiohf,http://www.metacritic.com/user/sergiohf,"Jan 26, 2023",10,Positive,"Simplesmente fantástico!! Uma lufada de ar fresco, recomendo vivamente!! E ainda por cima está no Xbox Gamepass",0,0,
elraphael81,http://www.metacritic.com/user/elraphael81,"Mar  8, 2023",8,Positive,"Muszę przyznać że miło zostałem zaskoczony, gra wygląda bardzo dobrze i sama rozgrywka jest świetna, dobrze że mam jeszcze jako tako wyczucie rytmiki ;)",0,0,
Maerhin,http://www.metacritic.com/user/Maerhin,"Jan 30, 2023",10,Positive,"Une surprise ! Ce jeu de Tango Gameworks qui sort immédiatement suite à son annonce.Un jeu vraiment superbe, très peu de points négatifs me viennent à l'esprit après mon aventure dans Hi-Fi Rush. Un jeu au prix de 30 euros sachant qu'il est également dans le GamePass c'est vraiment ne pas se moquer du joueur, de plus je n'ai subi aucun bug dans toute mon expérience, il est techniquement maitrisé. Ce jeu mérite l'attention des joueurs, j'espère qu'il ne passera pas sous les radars.Savant mélange de jeu de plateforme, action et jeu de rythme il a réussi ce mélange tout en rendant cela équilibré/cohérent avec la cerise sur le gâteau : Une direction artistique rafraichissante. Le coté rythmique est omniprésent.Ce n'est pas pour me déplaire car ca en découle des décors, combats, mouvements et pleins d'autres détails qui font cette saveur si satisfaisante, de plus le jeu récompense le joueur dans son engagement à suivre le tempo de la musique et ne le laisse pas sans indice. l'Histoire est efficace, les personnages peuvent être légèrement cliché mais fonctionnent super bien et surtout l'humour m'a énormément touché sans suivre la voie ""facile"" du running gag.Beaucoup de références sont servies également, de quoi faire sourire une fois de plus. Des fois je me demande si il est ""classique"" mais je pense que non, il m'inspire plus une sorte de modernisation d'un style de jeu dépassé si j'ose dire, dans son genre il marque des points à tous les niveaux selon moi sachant qu'il possède ce coté rythme en plus qui fait la différence. Un jeu dont le studio a mis de l'amour (j'ai l'impression), en tout cas on se sent bien dans Hi-Fi Rush ! PS : Je n'ai pas encore fait le post-game.",0,0,
Fonslayer,http://www.metacritic.com/user/Fonslayer,"Jan 31, 2023",10,Positive,"This game was a huge surprise, no one even heard about it before the day of it's release but it's such a blast, one of the most enjoyable games in last couple of years.",0,0,
Fcheic,http://www.metacritic.com/user/Fcheic,"Jan 30, 2023",10,Positive,"Hi fi Rush é um excelente jogo, que não dependeu de marketing, mas sim da própria identidade que possui para conquistar os usuários. O sucesso justifica a qualidade do game.É um jogo de ritmo musical onde combinamos nossos combos com a música, o que torna a experiência super divertida, mas não pouco desafiadora. Vale muito a pena, pode confiar",0,0,
DaLynx,http://www.metacritic.com/user/DaLynx,"Feb  2, 2023",9,Positive,"Finally, a reason to buy Game Pass.I can't remember the last time I played a game with this much love poured into it.The combat is fluid and the animation is top tierEvery single character you meet is a distinct individual that actually feels like a human designed itThe only reason it isn't a 10 for me is that I didn't love a lot of the music, for me rhythm games suit EDM MUCH more but outside of that it's a near perfect game Go play it, you won't regret it",0,0,
LinkXCX,http://www.metacritic.com/user/LinkXCX,"Jan 29, 2023",9,Positive,"Великолепный ритм-экшн, выход которого стал огромным сюрпризом, учитывая его качество. Десятичасовое насыщенное приключение, которое держит до конца и не провисает ни в одном моменте.",0,0,
Baldinor,http://www.metacritic.com/user/Baldinor,"Feb  2, 2023",10,Positive,"Increible! La jugabilidad, la estética, la sorpresa del año y solo acaba de comenzar este 2023!",0,0,
jotape01,http://www.metacritic.com/user/jotape01,"Mar  9, 2023",10,Positive,A rhythmic masterpiece. A game every fan of action games and music should play! Hope we can see more of this IP in the future!,0,0,
ifeelveryblah,http://www.metacritic.com/user/ifeelveryblah,"Jan 28, 2023",10,Positive,"Great game.  I bought an Xbox Series S specifically for this game. This is the best game I've played in 4 years.  The graphics are great, reminds me of Jest Set Radio.  Great music, great story and humour.  Microsoft, keep it up!  More games like this please.",0,0,
Jimena,http://www.metacritic.com/user/Jimena,"Jan 28, 2023",10,Positive,Una tremenda joya!! Muy buena sorpresa este videojuego qué no me lo esperaba!!!,0,0,
Brayliner,http://www.metacritic.com/user/Brayliner,"Feb 14, 2023",10,Positive,Could not put this game down. I was so surprised and happy to play this day one. Story and gameplay melded perfectly.,0,0,
nathanliapis,http://www.metacritic.com/user/nathanliapis,"Jan 29, 2023",10,Positive,"Best Xbox exclusive title! Reminds me of Dreamcast titles such as Jet set Radio and Crazy Taxi! It would be a shame if this title does not become game of the year contender!  I hope that it will come out on last gen xbox one (1080p at 30fps). The installed base of Series S/X is so small compared to Xbox one (50million users!). Graphics 10/10, Sound 9/10, Gameplay 10/10, Loading 10/10.",0,0,
Javiero1289,http://www.metacritic.com/user/Javiero1289,"Jan 30, 2023",10,Positive,"Llevo 3hs, pero a los pocos minutos me di cuenta lo que era este juego, tiene tanta calidad por todos lados ,gráficos , sonidos, Jugabilidad, y los personajes tiene tanto carisma que nos da la sensación de que los conocemos hace años. Se lo a puesto muy difícil a los juegos del resto del año. Es un 10 por todos lados, gracias Tango y Microsoft por este  regalo de inicio de Año.",0,0,
SuperShrooms,http://www.metacritic.com/user/SuperShrooms,"Jan 28, 2023",8,Positive,An absolute gem of a game! Bit of a slow start but it picks up nicely. Hope it gets a sequel that steps it up even more!,0,0,
hssain100,http://www.metacritic.com/user/hssain100,"Jan 30, 2023",10,Positive,"Juego increíble e imprescindible, ¡una de las mejores sorpresas de el año! Espero que reciba la atención que merece!",0,0,
FaelArcanjo,http://www.metacritic.com/user/FaelArcanjo,"Jan 27, 2023",10,Positive,O jogo tem uma qualidade incrível e a jogabilidade é praticamente perfeita. Todas as batidas se encaixam e é muito satisfatório de jogar.,0,0,
M4N0R4F43L,http://www.metacritic.com/user/M4N0R4F43L,"Feb  3, 2023",6,Mixed,Arte bonita e gameplay bastante fluída e divertida porém o estilo ritmo não me agradou e em tempos de DMC 5 ou Bayonetta 3 que eleveram o gênero Hack'n Slash HI-FI deixa a desejar,0,0,
Rurik,http://www.metacritic.com/user/Rurik,"Jan 31, 2023",10,Positive,"Un juego muy interesante y refrescante, divertido y adictivo.Los personajes tienen mucho carisma y logran introducirte en su mundo.Un juego y una propuesta que se agradece. Que hayan salido de las formulas de siempre.",0,0,
DougBadass,http://www.metacritic.com/user/DougBadass,"Jan 29, 2023",10,Positive,"Awesome game, good story, great gameplay, lots of fun and interesting characters, thank you MS and Game Pass for giving us this shadow drop game. SPECTACULAR.",0,0,
MKKDerHammer,http://www.metacritic.com/user/MKKDerHammer,"Jan 26, 2023",10,Positive,"Este juego es un Obra Maestra, increíble que Tonga y Macrisoft se lo tenían escondido, combina varios tipos de juegos como Sunset, y No more Héroes que gran ventaja es tener Gamepass, jugar esta joya día uno y por sorpresa de verdad que no tiene Precio. Hi-Fi RUSH salió de la nada y me derribó. Es uno de mis juegos favoritos de aspecto, tal vez nunca. El combate es sublime, la historia es genial y la música simplemente funciona. Tango Gameworks ha pasado de hacer buenos juegos de terror a buenos y ha creado uno de mis juegos de plataformas de acción favoritos de todos los tiempos.",0,0,
Ericknw,http://www.metacritic.com/user/Ericknw,"Jan 26, 2023",10,Positive,"Simplesmente um jogo com uma gameplay fantástica, gráficos muito bons para seu gênero, muito bem polido e história interessante. Talvez possa concorrer ao goty desse ano.",0,0,
TNTNitro,http://www.metacritic.com/user/TNTNitro,"Jan 27, 2023",10,Positive,"a beautiful game in all respects. super fun, creative, innovative, excellent graphics. a real masterpiece. 10!",0,0,
WagnerSPBH,http://www.metacritic.com/user/WagnerSPBH,"Jan 28, 2023",10,Positive,"Uma grata surpresa! Ainda mais se tratando da Tango, que trabalha com um gênero totalmente diferente. A gameplay é viciante, os combos tem impacto, e nos motiva a fazer cada um com mais perfeição possível. Um hack ‘n slash divertido, sem a necessidade de ter algum apelo emocional. A progressão do personagem é muito fluída, e vamos aprendendo várias habilidade maneiras ao longo da gameplay. Jogo para todos.",0,0,
maiconlrocha,http://www.metacritic.com/user/maiconlrocha,"Jan 27, 2023",10,Positive,"Não dava nada pra esse jogo, resolvi dar uma chance e fui surpreendido positivamente, diversão garantida. E na faixa pra quem tem game pass",0,0,
Trickveira,http://www.metacritic.com/user/Trickveira,"Jan 28, 2023",10,Positive,"Excellent game, promised nothing and delivered everything, it certainly should be nominated for some category of The Games Awards.",0,0,
lgriao,http://www.metacritic.com/user/lgriao,"Jan 27, 2023",10,Positive,"Que jogo incrível.Amando cada segundo.Arte, gameplay, história, personagens, áudio. Tudo é 10/10",0,0,
Ampliato,http://www.metacritic.com/user/Ampliato,"Jan 27, 2023",10,Positive,"É difícil achar adjetivos, pela grata surpresa que foi esse jogo. Animação impecável e a trilha sonora nem se fala. Quanto a mecânica do jogo, os caras fazerem um hack and slash no rítimo da música foi a sacada genial. Imaginem jogar hack and slash no estilo guitar hero?Os personagens são carismáticos, sem frescura... o único objetivo do jogo é divertir o jogador.11/10",0,0,
behzadshb,http://www.metacritic.com/user/behzadshb,"Jan 27, 2023",10,Positive,"It's CreativeAnd finally, a high quality exclusive on xbox consoles. Be sure to experience it",0,0,
Quellyford,http://www.metacritic.com/user/Quellyford,"Jan 30, 2023",10,Positive,"It's hard to imagine ways that Hi-Fi Rush can be better than it already is. It's like a Saturday morning cartoon - pure fun and authentic joy. Beautiful art, great music, fun characters and addictive gameplay combine to make this a potential Game of the Year candidate - and it's only January!",0,0,
aaronjf94,http://www.metacritic.com/user/aaronjf94,"Jan 30, 2023",10,Positive,"This game is really fun, solid, consistent performance. It is a bigger game than I expected. For $30 bucks you can't go wrong. But included on gamepass? It's awesome!!! It's worth playing it doesn't overstay it's welcome but still provides value if you pay for the game directly.",0,0,
Foggiest,http://www.metacritic.com/user/Foggiest,"Jan 29, 2023",10,Positive,"Excelente juego..  llevo un par de horas y es entretenido, visualmente y en la jugabilidad.",0,0,
XShadowhunter,http://www.metacritic.com/user/XShadowhunter,"Jan 28, 2023",10,Positive,Jogo maravilhoso divertido!Trilha sonora perfeita e boa dublagem português BR,0,0,
Johnnpatrocini,http://www.metacritic.com/user/Johnnpatrocini,"Jan 28, 2023",10,Positive,"Jogo muito bom, excelente jogabilidade, me surpreendeu bastante,um ótimo lançamento para Xbox",0,0,
GameUserInter,http://www.metacritic.com/user/GameUserInter,"Jan 31, 2023",10,Positive,"O incrível jogo que quebrou jornalistinha que não teve como fazer seu review bomb antes do lançamento so por ser capinha verde. O jogador pode experimentar por si mesmo, sem influência externa e sem pagar nada a mais pelo jogo pro Game Pass!Finalizei o jogo é é muito divertido.Agora quero ver jornalistinha finalizar o jogo para fazer uma análise descente. Pera, não sou tão inocente assim.",0,0,
Arenafighter,http://www.metacritic.com/user/Arenafighter,"Jan 26, 2023",10,Positive,"This a how a Game must be come out. Polished, Fresh Gameplay and Top Notch Synchro and Soundtrack.All this with an unbelievable Shadow Drop from Bethesda. XBOX starting 2023 with a BANGER",0,0,
BradMorgan,http://www.metacritic.com/user/BradMorgan,"Feb 19, 2023",8,Positive,"Hi-Fi Rush is a masterpiece of consistent artwork in every detail of the game. At the same time, the gameplay rests too much on the same elements and an old-fashioned way of implementing them.  Have you played the first half hour of the game?  Then you have already gone through the entire gameplay loop. Apart from the nice boss battles, it is much of the same, all the time. While the gameplay is addictive and the art style amazes you every time you enter a new area, the continuously repeating loop eventually gets in the way.  Nevertheless, this is a game you dreamed about as a kid. It looks like the cartoons from your childhood. But this time you walk through it yourself!Pros:- Artstyle- Rhythm gameplay mechanicsCons:- Short gameplay loop- Quickly feels repetitive",0,0,
AmazinGamer,http://www.metacritic.com/user/AmazinGamer,"Jan 27, 2023",10,Positive,"Iniciando el año y tremenda sorpresa, excelente juego, animaciones increíbles, jugabilidad de 10, diversión garantizada, ojalá se le dé la atención que merece.",0,0,
Abelariel,http://www.metacritic.com/user/Abelariel,"Jan 30, 2023",9,Positive,"Una gran sorpresa!Sinceramente cuando vi el trailer me pareció atractivo el juego, se veía lindo y atractivo.Pero cuando dijeron que ya se podría descargar y jugar fue todo una bomba.Pero la cuestión es que bueno uno decía: es juego tranqui, discreto, para pasar el rato y que equivocado estaba.Una vez que empezas a jugarlo, notas todas sus virtudes.Desde los carismáticos personajes, la cuidada y adictiva jugabilidad. Punto exquisita banda sonora.Lo cuidado de su apartado visual, pero también que llegará doblado a nuestro idioma.Tremendo, lo recomiendo mil ",0,0,
Alissonzera,http://www.metacritic.com/user/Alissonzera,"Jan 27, 2023",10,Positive,"Sensacional, uma ip nova, curti demais a dublagem e os gráficos. Não sei os review bomb dos sonistas mas a nota desse jogo é no minimo 9.",0,0,
thekira78,http://www.metacritic.com/user/thekira78,"Jan 27, 2023",10,Positive,"Maravilhoso,!!!!!!!!!!!!!!!!!!!! ",0,0,
vgparty,http://www.metacritic.com/user/vgparty,"Jan 28, 2023",10,Positive,The animation and the music are very good.The gameplay is fun is this vibrant colorful art direction.,0,0,
Kokakore,http://www.metacritic.com/user/Kokakore,"Jan 27, 2023",10,Positive,"Um dos melhores jogos do gênero que eu já joguei, de cara virou um clássico espero que possam provar dessa maravilha, lembrando que este game está do game-pass!!!",0,0,
Big0h,http://www.metacritic.com/user/Big0h,"Jan 29, 2023",9,Positive,This game is amazing really fun the gameplay is perfect the graphics too looks like watching and playing anime at the same time and it gave me nostalgia of games back in the Dreamcast days,0,0,
AleGuns,http://www.metacritic.com/user/AleGuns,"Feb  7, 2023",10,Positive,"Excelente Juego, Nunca me llamó la atención este tipo de juegos, pero lo probé y me encantó",0,0,
m0rph1us76,http://www.metacritic.com/user/m0rph1us76,"Jan 29, 2023",10,Positive,"Great game which is accessible to everyone (especially for those that battle with the rhythm), bit very rewarding when it ""clicks"" and you start bashing to the beat. Great graphics and gameplay",0,0,
captaincoop,http://www.metacritic.com/user/captaincoop,"Jan 30, 2023",10,Positive,"All I can say after finishing the game, around 12 hours, is that this game is EPIC. To give you a little context, I was never a fan of games like DMC, Bayonetta, and other combo-style Capcom games. Also, I have stopped playing Final Fantasy 15 because Promto talks too much. But this game just hooked me from the start until the end. PROS:Great boss fights.Great soundtrack.Simple story but has good character development.Great script. Comedy works in this game. The game does not take itself seriously.Great art style and performance. Almost a bug-free experience.Endgame content. CONS:Art flashes could block the view of incoming attacks from enemies. FINAL THOUGHTS:This game is worth your time and money.It is an enjoyable game for the weekend. Hi-fi Rush will be talked about for a long, long time.",0,0,
muhannad102,http://www.metacritic.com/user/muhannad102,"Jan 27, 2023",10,Positive,All I am going to say is first month of 2023 was saved by this gem. The gameplay is fun. The art is insane. The songs are,0,0,
AWRL777,http://www.metacritic.com/user/AWRL777,"Jan 28, 2023",10,Positive,"Excelente ,Chai pasará a las filas de los posters con los grandes personajes del universo xbox,espectacular y fresco,y lo más importante desde mi punto de vista ,el modo de lanzarlo, sin dar a lugar a la prensa fanática y vendida de condicionar y desprestigiar a un juego solo por ser de xbox,felicidades ,en hora buena xbox",0,0,
Zivojin,http://www.metacritic.com/user/Zivojin,"Jan 27, 2023",10,Positive,"It's been a long time since i played such an original game like Hi-Fi Rush, the heavy stylised visuals mixed with the songs, engaging gameplay and very well writen and executed characters makes this game a must play for me even though i am not a fan of rythm games this one got it's hooks in me, getting in the game is very easy even if you don't have any sense of rythm in your body and tje combat system is deep enaugh to take time to truly master it but even if you don't you will have a very good time with it since being perfect with the beat grants ""only"" extra dmg per attack you can still pull off insane combos even completle out of rythm. I can only recommend this game been on it for about 6.5h and i still have alot to play, the game is longer than most ppl would expect esp given the price tag compared to other AAA games that release for $70+ and end within 6-10h",0,0,
Breo2019,http://www.metacritic.com/user/Breo2019,"Jan 28, 2023",10,Positive,"This game is awesome, super fun and enjoyable. Recommend it to everyone who want to have a nice time...",0,0,
Japan_ab,http://www.metacritic.com/user/Japan_ab,"Jan 28, 2023",10,Positive,"Soplo de aire fresco de un genero totalmente olvidado, no veia algo parecido desde Dreamcast. Juego con acción inmediata, con un arte conceptual impresionante. Desde luego una IP nueva que tendrá seguramente una secuela. Ojala salga en formato fisico algun dia.",0,0,
CovenantSSlayer,http://www.metacritic.com/user/CovenantSSlayer,"Jan 28, 2023",9,Positive,"¡Excelente juego!El mejor en su estilo, estoy seguro que quien lo pruebe no se va a decepcionar.",0,0,
kikepakua,http://www.metacritic.com/user/kikepakua,"Feb  2, 2023",10,Positive,"Juegazo descomunal. Puro videojuego. Un autentico regalo para los jugadores. Ha puesto el liston muy, muy alto. Gracias, Bethesda, gracias Microsoft.",0,0,
ChangoGamer,http://www.metacritic.com/user/ChangoGamer,"Feb  1, 2023",10,Positive,Sublime!!! Jamás me había enviciado tanto chavales!!!Simplemente lo mejor en gamepass.,0,0,
seba2212,http://www.metacritic.com/user/seba2212,"Feb 11, 2023",10,Positive,Juego qlo adictivo 100% recomendable un gra trabajo y mucha dedicación puesto en este juego,0,0,
Hayabusa2006,http://www.metacritic.com/user/Hayabusa2006,"Jan 26, 2023",10,Positive,"Es un excelente juego en todos los aspectos, lo mejor que esta día uno en game pass",0,0,
SirFlankBoring,http://www.metacritic.com/user/SirFlankBoring,"Feb 12, 2023",9,Positive,"From its simple yet elaborate story, HI-FI Rush is a once-a-generation game. Rhythm games were long forgotten and this may have been the starting point for new games in this style. The lore is simple but perfectly matches the style of play, the characters are well written and full of personality, the world is bright and very well thought out, nothing in this game feels repetitive or boring; the vivid color scheme set a different tone without being too childish. Humor is one of the points to consider, it may not suit everyone but it definitely puts you in the position of wanting to play more and more to understand what each character wants and why they are there. The protagonist is the typical hyperactive and young boy who doesn't stop throwing comments all the time, almost as if you were using the sarcastic option in every line while playing Fallout 4. In summary Hi-Fi Rush is the most pleasant surprise of the year, I've never seen it happen before, a surprise release and without any exuberant and impossible promises, just down to earth, a game that is not afraid to be a game, without a movie, no father-son drama with arc and post apocalyptic world, just GAME.",0,0,
Pietrovish,http://www.metacritic.com/user/Pietrovish,"Feb 20, 2023",10,Positive,"Que sorpresa de juego, mega divertido. mis sobrinos no dejan de jugarlo, lo adoran",0,0,
Be3nj,http://www.metacritic.com/user/Be3nj,"Jan 27, 2023",10,Positive,"Um respiro diante tanta coisa generica, Original e criativo, parabéns XBox Studios",0,0,
Fermley,http://www.metacritic.com/user/Fermley,"Jan 30, 2023",10,Positive,A very easy 2023 game of the year contender!! If you are 2000's kid like me its a must try!,0,0,
Adamsfamily,http://www.metacritic.com/user/Adamsfamily,"Jan 27, 2023",9,Positive,"The dialogues are a bit silly, but they match the art-style of the game.Fighting on the timing of the beat is an interesting idea especially as you unlock new combos and abilities.It's not an open world game, but I think the gaming industry needs more games like this, because the open world template became a bit overused.",0,0,
Erick666BR,http://www.metacritic.com/user/Erick666BR,"Jan 27, 2023",9,Positive,"Jogo divertido, dublado e com uma dublagem ótima, arte bem legal, historia super interessante e gameplay fora de série, cara esse jogo é um pitelzinho, vcs devem jogar vale muito a pena, o final é ótimo!",0,0,
xaviar_nl,http://www.metacritic.com/user/xaviar_nl,"Feb  2, 2023",8,Positive,"Funky game with a nice soundtrack & style.Some of the fights (or rather: fight waves) can be rather frustrating as suddenly at the end of it you very quickly have to perform certain rhythm patterns, and if you fail you have to do the whole wave again.",0,0,
MaykonDias,http://www.metacritic.com/user/MaykonDias,"Feb  3, 2023",10,Positive,"impressionante! esse game me surpreendeu com boa dublagem , personagens carismáticos e com uma ótima dinâmica! divertidíssimo do começo ao fim!",0,0,
last_of_us,http://www.metacritic.com/user/last_of_us,"Feb 16, 2023",1,Negative,Booooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooring,0,0,
Sokube,http://www.metacritic.com/user/Sokube,"Jan 28, 2023",10,Positive,Excelente video juego muy divertido  logra el cometido que es entretenerte y que disfrutes de un  formato conocido,0,0,
