source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
LeviDaniel,http://www.metacritic.com/user/LeviDaniel,"Feb 23, 2023",10,Positive,"Chulada de juego, me sorprendió pensé que sería un Hack And Slash simple qué ignorara la historia, cuando vi el trailer te da un vistazo pero ala vez lo sentía genérico con el añadido destacable qué era rítmico, pero vaya sorpresa qué me lleve vale mucho la pena y más esta do en game pass, fue buena sorpresa.Historia muy buena, humor sublime y siempre en los momentos adecuados, drama muy poco pero justo en los momentos que debe de haberlo, soundtrack uff lo más destacable música única del juego, todas se adecuan a la ocasión, gameplay precioso, sin duda uno de los mejores juegos de este año es tan único, y no flaquea por ningún lado en todos los aspectos cumple, y el estilo artístico muy hermoso y te invita a la rejugabilidad la cual no te sientes obligado hacerlo pues el juego motiva sin presiones y nuevas cosas que añaden, sin duda espero en un tiempo volver a jugarlo, tengo un muy buen sabor de boca con el final y mejor espero a que pase tiempo y rejugarlo para conseguir el 100%. Sin duda jueguenlo sean o no amantes de los juegos rítmicos, tiene opciones de accesibilidad para cubrir todas limitaciones. Deberíamos de quitarnos la idea de que si un juego no es foto realista, no es bueno, adoro los juegos con estilos artísticos únicos, así como también juegos con buenos gráficos, al igual que nos quitemos de la mente qué los juegos ""caricaturistecos"" son para niños.",0,0,
adrikai,http://www.metacritic.com/user/adrikai,"Feb  2, 2023",10,Positive,"Es un juego genial, una idea fresca y renovadora. El apartado técnico es excelente y además la jugabilidad realmente está conseguida.",0,0,
DaBigBoss,http://www.metacritic.com/user/DaBigBoss,"Jan 30, 2023",10,Positive,"Este juego es una absoluta maravilla, ni lo dudes y juzga por ti mismo! no te decepcionara",0,0,
Alfred_Ashford,http://www.metacritic.com/user/Alfred_Ashford,"Jan 27, 2023",10,Positive,"Le pondré un 10 para que los miembros de ""Nintendo nos demandó"" dejen de chillar XD",0,0,
anykey_,http://www.metacritic.com/user/anykey_,"Jan 31, 2023",10,Positive,"Oh god, this is a great game.  Cool slasher, cool musical accompaniment, written by Bethesda composers and other musicians.  This is the Sunset Overdrive 2 that will never happen, because the Sony PlayStation is not interested in such small games.  But that Tango Gameworks made.In general, I would not say that the game is small.  It lasted me 20+ hours.  Art direction, graphics, everything is very pleasing.  I hope this rhythm slasher comes to Nintendo Switch.  Still, in my opinion, it is not enough to be able to add your own music and go through different levels from this game with it.  But, I will definitely replay it on higher difficulties.  They also deliver replies.  Of the notable ones - JoJo, TTGL, the plot is almost the same as in any anime, references to Japanese games and Space Channel Five.  In general, 10 out of 10. I wish there were more such fun games.  It's a pity that this game didn't come out last year.  Then Bayonetta 3 would have a competitor.The technical condition is almost normal, but sometimes frames drop or the game crashes with a FATAL ERROR error.  Hope this gets fixed soon.",0,0,
Benzant,http://www.metacritic.com/user/Benzant,"Jan 26, 2023",10,Positive,Una obra de arte en todos los aspectos de un vídeo juego ,0,0,
lsektorl,http://www.metacritic.com/user/lsektorl,"Jan 27, 2023",10,Positive,"Art, gameplay, licensed music, original music, and superb voice acting comes together in a masterclass of a game.",0,0,
Chained77,http://www.metacritic.com/user/Chained77,"Jan 26, 2023",10,Positive,"What a great surprise. I hadn't heard anything about this game before release, and tho it did take a minute to get it to run (reset your windows store cache if playing on gamepass, use WSRESET.exe in the run bar) once i started playing it I couldn't put it down. Top notch all around. First game I've played in a while that released this well polished, with great voice acting and animations. The combat is addicting and fast. Just an all around good time, reminds me of an older generation of games, when they were made to be fun, and not designed to drain your wallet with micro transactions.",0,0,
FMeloLeGiOn,http://www.metacritic.com/user/FMeloLeGiOn,"Jan 26, 2023",10,Positive,"Jogo perfeito, ótimos gráficos, dublagem impecável, jogabilidade diferente e envolvente, só os fanboy lixo da Sony vão dá nota negativa",0,0,
Synthfloyd,http://www.metacritic.com/user/Synthfloyd,"Mar  6, 2023",10,Positive,"Neredeyse 15 saatte very hard modunda bitirdim.Son bossun ikinci fazı 2 saatimi aldı ondan öncede aptal bir kuşula 2 saat uğraşmıştım onlar olmasa 10 saate biter gibiydi. Uzunluk olarak tam tadındaydı uzasa belki bayabilirdi çünkü çok klişe bir hikayesi vardı.Fakat ara sahneler o kadar iyi yazılmış ki ; sahnelerin uzunluğu olsun, ikili diyaloglar vs vs yağ gibi aktı gitti.Hatta çoğu yerde kahkaha attığım oldu. İnce espiriler çok hem görsel hem sözel olarak tabi yakalarsanız. Oynanış kısmı aşırı zevkli.Oynadıkça topladığınız zımbırtılarla yeni kombolar satın alıyorsunuz.İstemedğiniz kadar kombo var kombonun kombosu da var hatta parry'nin de kombosu var :d partner kombosu var , partner parry kombosu var :D neyse oynanış kısmı bir DMC sever olarak beni gayet tatmin etti.Aradığınızdan fazlasını bulacağınıza emin olun. Boss dövüşleri oyunun en merak uyandırıcı kısmıydı benim için çünkü hiçbir bossun mekaniği bir diğerine benzemiyordu.Bir boss hariç her karşılaşma aklımın bir köşesinde yer etti. Müzikler zaten S-tier, hatta bir yerde duyunca şok oldum bi anda 14-15 yaşlarıma gittim :D . 10/10 OST... Boss müzikleri özellikle... Nötr gördüğüm bir özellik hani bazı oyunlarda olur ya oyunu oynarken etrafta zıplayamadığınız yerler , açılmayan kapılar falan olur onlardan her bölümde 2-3 tane var yani demek istiyor ki bitir oyunu sonra gel buraları da aç...işte bu konuda kararsızım.herkes aynı isteklilike ikince oynayamayabilir hatta %99u tekrar bitirmez bile ikinciye. İllede bi olumsuz şey söyleyeceksem şu gardolap olayı.Yani karakterin veya yanınızdakilerin üstünü başını gitarınızı vs vs değiştirebileceğiniz bir mağza oyun bittikten sonra açılıyor. Şiddetle tavsiye ederim. GOTY adayım şimdilik. Ah bide oynanabilir DLC karakterleri gelse...",0,0,
ZimSan,http://www.metacritic.com/user/ZimSan,"Jan 26, 2023",10,Positive,"I only played about 3 hours of this but it might be my game of the year. Really getting some strong 10/10 vibes from Hi-Fi Rush just because of how polished everything feels from animations to music to combat world design. This is what gaming is all about and you'd do yourself a disservice if you haven't bought this as well. We need more of that. And it's $30 at most in the year 2023.",0,0,
dave606,http://www.metacritic.com/user/dave606,"Jan 27, 2023",10,Positive,"This game is amazing.The music, the percussion, the rhythm, the style of art are all very appetizing, and everything works perfectly.It's  a game that brought me back to my passion for gaming, and it saved me from boring AAA games. Cured my ""electronic impotence"".",0,0,
Aptem4ka,http://www.metacritic.com/user/Aptem4ka,"Feb 20, 2023",10,Positive,"Не помню, когда в последний раз игра не отпускала до самого конца. Всем рекомендую. Персонажи, юмор, музыка - все на высшем уровне! А такой динамики развития никогда еще не встречал.",0,0,
ricklanza,http://www.metacritic.com/user/ricklanza,"Jan 27, 2023",10,Positive,Divertidíssimo até pra um cara de 45 anos. Estava faltando algo assim. Sou fã da franquia Devil may Cry e isso aqui é um DMC em cartoom. Ótima jogabilidade na frequencia de boas músicas. Vale a pena investir algumas horas pra jogar e se divertir. Chai! Chai! Chai!,0,0,
kdoggdracul,http://www.metacritic.com/user/kdoggdracul,"Jan 30, 2023",10,Positive,"One of the best games I have ever played in my 30 years of gaming! Everything is amazing about it, the gameplay is so much fun, the art direction is creative in many unexpected ways, the puns are hilarious, and it's very wholesome on top of it all. In one word: glorious! And the fact that it came out of nowhere only adds to my amazement! Solid proof, along with a few other titles, that rhythm games can be creative, fun, awesome, and they can be integrated into something greater than an endless waterfall of buttons. GG, Rockstars!",0,0,
JoshuaVon4,http://www.metacritic.com/user/JoshuaVon4,"Feb  9, 2023",10,Positive,The Best AA game on PC you could play in this decade.Don't think anyone could argue about this.,0,0,
Lekfaninte,http://www.metacritic.com/user/Lekfaninte,"Feb  7, 2023",10,Positive,"Amazing game fun gameplay, timeless graphics One of the best games i played in a while tbh try it!",0,0,
BanjoBoox,http://www.metacritic.com/user/BanjoBoox,"Jan 28, 2023",10,Positive,Best game ever xbox exclusive.. gamepass PC Xbox ony ,0,0,
S3XU4LH34L1NG,http://www.metacritic.com/user/S3XU4LH34L1NG,"Feb  5, 2023",10,Positive,"Great gameplay, funny characters full of soul and very hard gameplay (on very hard and higher). This game shows that cell shading is the best art style for pc imo.",0,0,
Darkvortex,http://www.metacritic.com/user/Darkvortex,"Feb 23, 2023",10,Positive,"Honestly really charming game that shadow dropped out of nowhere. Awesome art style, great music, great gameplay. What more do you  want? Might be on my GOTY list.",0,0,
NightyDog,http://www.metacritic.com/user/NightyDog,"Jan 27, 2023",10,Positive,"Such an amazing game, it's been a long time since I've seen such a fun game at this level. This is definitely one of the best of 2023, and I hope he's long remembered for it.I loved this work of art, I highly recommend it!",0,0,
CyberDNA13,http://www.metacritic.com/user/CyberDNA13,"Jan 28, 2023",10,Positive,Great game. Surprising to see 29.9 tag for this fun game in 2023... Came out of nowhere and surprised us all! We need more rhythm games like this! This game also proves that we don't just need graphics and AAA title for game to be good... Nor hours of movie cutscenes like some games.. Hope haters with get along with it and go play their interactive movies in their basements...,0,0,
Baqer94,http://www.metacritic.com/user/Baqer94,"Jan 28, 2023",10,Positive,game very interesting and the art style is very nice and gameplay special.gave this game chance.,0,0,
JcWyatt,http://www.metacritic.com/user/JcWyatt,"Mar 15, 2023",10,Positive,Surprise of the year.We're seeing firsts result of the acquisition of Bethesda from Microsoft.,0,0,
Rich45682,http://www.metacritic.com/user/Rich45682,"Jan 26, 2023",10,Positive,One of the best action games I ever played and the first rythm action game done right.,0,0,
Josscris,http://www.metacritic.com/user/Josscris,"Jan 27, 2023",10,Positive,Xbox nuevamente limpiando el piso con la competencia excelente sorpresa excelente videojuego,0,0,
Kitoalarco,http://www.metacritic.com/user/Kitoalarco,"Jan 27, 2023",10,Positive,"Frenético, divertido y con un arte maravilloso y lo mejor a 60 fps en series.Se disfruta y divierte",0,0,
BrianTamales,http://www.metacritic.com/user/BrianTamales,"Jan 27, 2023",10,Positive,808 cat. 808 cat. 808 cat. Chai. 808 cat. 808 cat. 808 cat. 808 cat. This game is so fun and was such a great surprise!,0,0,
Aday_TF,http://www.metacritic.com/user/Aday_TF,"Jan 27, 2023",10,Positive,"Excelente juego, muy entretenido y recomendado para cualquier usuario. Pruebenlo",0,0,
Paulin_Bacana,http://www.metacritic.com/user/Paulin_Bacana,"Feb  1, 2023",10,Positive,Story9.5/10Gameplay10/10 Soundatrack 10/10Combat10/10Graphics10/10Cutscenes10/10Characters10/10Lenght9+h,0,0,
ArmyRetGuy,http://www.metacritic.com/user/ArmyRetGuy,"Jan 27, 2023",10,Positive,"While rhythm games aren’t really my style, the game earns a high rating for what it is. It definitely has the Japanese feel/style. Well made, cartoony graphics but still very good, artistic, and vibrant colors. Game play is smooth and well done. I haven’t found any bugs in the time I played. While it isn’t my “type” of game, I must admit that it’s well developed and will be an absolute thrill for anyone who does like these types of games. Well done!",0,0,
Noordicoo,http://www.metacritic.com/user/Noordicoo,"Jan 28, 2023",10,Positive,"Juegazo!!!!, Grata sorpresa , fresco , pulidisimo y extremadamente divertido . Buenisima banda sonora y jugabilidad de 10 !!!",0,0,
Carter_hobby,http://www.metacritic.com/user/Carter_hobby,"Jan 26, 2023",10,Positive,"Un soplo de aire fresco para los videojuegos. Diseño artístico soberbio y mecánicas hack n slash muy bien ejecutadas, personajes carismáticos y toques muy humorísticos. En definitiva es un juego muy divertido y primer candidato a GOTY del año.",0,0,
wesleysamora,http://www.metacritic.com/user/wesleysamora,"Jan 31, 2023",10,Positive,"Fantástico, simplesmente lindo e divertido.Provou ser um excelente jogo. ",0,0,
LeSpector,http://www.metacritic.com/user/LeSpector,"Jan 28, 2023",10,Positive,Love the game. Laughed more playing this game than any in years. Fridge friend is my favorite.,0,0,
Andresafi,http://www.metacritic.com/user/Andresafi,"Jan 26, 2023",10,Positive,"Juego espectacular que se sale del molde, muy buenas mecánicas y muy bien implementado",0,0,
Corchaump1010,http://www.metacritic.com/user/Corchaump1010,"Jan 27, 2023",10,Positive,Amazing game amazing combat Amazing Story amazing looking art style great music by great artist if you like beat them up and platformer games you will love this Rhythm brawler very accessible and not difficult it's actually funny and the story is good,0,0,
asLOCKY,http://www.metacritic.com/user/asLOCKY,"Jan 26, 2023",10,Positive,"Anunciaram e lançaram no mesmo dia, isso por si só já foi genial. O jogo é muito divertido e refrescante, chega de jogos prometendo tudo e no final é mais do mesmo.",0,0,
Vatsugt1,http://www.metacritic.com/user/Vatsugt1,"Jan 27, 2023",10,Positive,"Sabe a un juego fresco, las animaciones parecen de película, gameplay espectacular y me encanta la traducción a español latino... mega feliz :D",0,0,
Cloudsoft,http://www.metacritic.com/user/Cloudsoft,"Jan 28, 2023",10,Positive,"Amazing game, you should play it! Go ahead and do it right now, its original.",0,0,
Mene0,http://www.metacritic.com/user/Mene0,"Feb 24, 2023",9,Positive,"Amazing game in every regard: gameplay, story, visuals and music. It rewards good gameplay and you will see an improvement if you dedicate time to it. The game also has a multitude of collectibles, unlockables, extra modes and etc to keep you playing for a very long time. It certainly will enter the hall of fame of great action games alongside Bayonetta and DMC.",0,0,
Memokane,http://www.metacritic.com/user/Memokane,"Feb 10, 2023",10,Positive,"very recommended to play !!! its fungame of the year for me until nowusually i dont play games with cartoony style like this , but this is unique and special",0,0,
Muhannad1991,http://www.metacritic.com/user/Muhannad1991,"Feb  2, 2023",10,Positive,"The game is integrated with the design of stages and fun fights, the new idea in the fights on the rhythm of the music, the artistic direction of the game and the wonderful comic story make this game complete and deserves ten out of ten",0,0,
Krezcs,http://www.metacritic.com/user/Krezcs,"Jan 28, 2023",10,Positive,Amazing game.Already played 4 hours and still impressed by it.If u don't know what to play now this might be your choice.,0,0,
Wolframer,http://www.metacritic.com/user/Wolframer,"Jan 26, 2023",10,Positive,"The game is very good.  Although I am not a fan of similar games, I decided to try to play it, and did not wish.  The game is very fun and dynamic.  The visual style is pleasing to the eye.  The gameplay is varied and not boring, something new is being added all the time.  I recommend everyone to try. GOTY 2023.",0,0,
morrison8a,http://www.metacritic.com/user/morrison8a,"Jan 27, 2023",10,Positive,"Es un juegaso en toda regla, de vertido ingenioso y atrapante me lo pase de una",0,0,
Nitti,http://www.metacritic.com/user/Nitti,"Jan 27, 2023",10,Positive,"This game is amazing! It's extremely fun, very accessible, and I'm totally addicted to the gameplay.",0,0,
MillsBury,http://www.metacritic.com/user/MillsBury,"Jan 26, 2023",10,Positive,If this game gets a web series similar to CyberPunk: Edgerunners then I will be blown awayThis game needs this expeditiously! 10/10 game!,0,0,
Cosmix,http://www.metacritic.com/user/Cosmix,"Jan 27, 2023",10,Positive,Awesome game really love it.So fun to play and it looks awesome.Everyone should try this even if you think the art style isn't for you because that's what I thought.,0,0,
Bavari-90,http://www.metacritic.com/user/Bavari-90,"Jan 26, 2023",10,Positive,"Out of nowhere, Tango Gameworks made a masterpiece...I've never played a game like this before, I'm not a big fan of rhythm games but this game is different it never forces you to be a perfectionist, instead it rewards you if you do so, amazing art direction, great combat system, engaging platforming sections, charming characters/bosses, and the music is awesome, PLAY THIS GAME.",0,0,
Vishapin,http://www.metacritic.com/user/Vishapin,"Mar  3, 2023",9,Positive,"Truly wonderful surprise! Made clearly with enormous amounts of love, well crafted rythmic slasher with rather original gameplay, unusual cartoon style (not simply celshade, it even has 2D cutscenes), and great sense of humour as well as banger soundtrack. Nearly perfect in terms of performance, with lot to do even after main story is over, tons of easter eggs... I truly recommend buying it. Not just getting it on gamepass! Hi-Fi rush is a game that we need more of, all marketing replaced with love for the craft and passion.",0,0,
Dedingovi,http://www.metacritic.com/user/Dedingovi,"Jan 30, 2023",10,Positive,"Tudo nesse jogo é fantástico, desde sua trilha sonora até seu estilo visual e sistema de combate.",0,0,
Fjfox,http://www.metacritic.com/user/Fjfox,"Jan 26, 2023",10,Positive,Sencillamente bruuuuuuutal. Una muy buena sorpresa que nos llevamos todos los usuarios de Xbox. A disfrutaaaaar gente!!!,0,0,
BaldursThones,http://www.metacritic.com/user/BaldursThones,"Feb 23, 2023",9,Positive,This game needs more attention as I have not seen much of it. This was such an amazing game and it deserves more.,0,0,
Kayk17br,http://www.metacritic.com/user/Kayk17br,"Jan 28, 2023",10,Positive,"ESSE JOGO E O ÁPICE DA PERFEIÇÃO MSHSKS TUDO NELE E PERTO DO INÍCIO AO FIM MANO, RECOMENDO MUITO",0,0,
Japa_Knife,http://www.metacritic.com/user/Japa_Knife,"Jan 27, 2023",10,Positive,"jogo bem feito, pra passar o tempo e se divertir, bem intuitivo! nao vai agradar a todos, mas vai agradar a maioria.",0,0,
Pier_Pa,http://www.metacritic.com/user/Pier_Pa,"Jan 28, 2023",9,Positive,"Colorful and super funExtremely well-crafted game worldAll in rhythmThe story flows quickly without unnecessary downtime",0,0,
Sloom966,http://www.metacritic.com/user/Sloom966,"Jan 28, 2023",10,Positive,A very beautiful game that relies heavily on rhythm. The music exceeded all expectations. I hope it will reap many rewards.,0,0,
3dmikeynz,http://www.metacritic.com/user/3dmikeynz,"Jan 27, 2023",10,Positive,"Amazing game, love the art and gameplay. I have played for 5 hours straight - loved every minute of it with no issues. 10/10",0,0,
sontopo98,http://www.metacritic.com/user/sontopo98,"Feb 25, 2023",10,Positive,"El joc és increïble, de principi a fi. No soc fan dels jocs ritmics, però aquest m'ha enganxat moltíssim, els gràfics són molt bons per a ser d'estil anime-comic. Les bromes i el doblatge més del mateix, el recomane a tothom.",0,0,
PotatoTower,http://www.metacritic.com/user/PotatoTower,"Jan 27, 2023",10,Positive,"I’m honestly not gonna bother writing a full review, If you’ve seen the trailers, its exactly as good as you think it is and still get ten times better further in. Just play it.",0,0,
Sonic3D,http://www.metacritic.com/user/Sonic3D,"Jan 31, 2023",10,Positive,"Hay usuarios como necometa que sí entráis a su perfil (el de él y los otros que les dan un 0) a todo lo que no sea Sony Playstation a todo le dan cero.El juego es sublime, un soplo de aire fresco, combate perfectamente pulido, todo funciona en un combo de música, jugabilidad, visual todo literalmente al mismo ritmo, el mismo ritmo de la perfección, desde ya candidato a goty, un goty que no sabíamos que necesitábamos.",0,0,
toniu,http://www.metacritic.com/user/toniu,"Jan 27, 2023",10,Positive,"No me convencia la mecanica del ritmo, pero al final a terminado siendo un juego divertidisimo",0,0,
Root_Lindow,http://www.metacritic.com/user/Root_Lindow,"Jan 27, 2023",10,Positive,"it's a woow game.tested it on XBX an PC.and it's amazing, fresh air from tango",0,0,
stormwolf_81,http://www.metacritic.com/user/stormwolf_81,"Jan 27, 2023",10,Positive,"Never heard of this game, now I'm recommending it to my friends. What a great animation and sound.",0,0,
The_D4RknesS,http://www.metacritic.com/user/The_D4RknesS,"Feb  3, 2023",8,Positive,"the game is good, only the boss fights that I don't like, apart from that, it was worth playing",0,0,
Ozef,http://www.metacritic.com/user/Ozef,"Feb  7, 2023",10,Positive,"ust finished this game and truly enjoyed every single second of it, glad it was on the game pass tbh. Story was nice, Combat can be difficult at first but it can so addictive and satisfying once you caught the grasp of it and start chaining perfect combos. And the characters were funny as hell. Would definitely recommend giving it a try if you have game pass ",0,0,
Funny7Cloud,http://www.metacritic.com/user/Funny7Cloud,"Feb 21, 2023",8,Positive,"音乐美术动作稳定的表现下，游戏没什么缺点，即使非音乐游戏玩家也可以轻松快乐的游玩。ps：不明白为什么看不到自己的账号信息了，这网站允许不同的声音发生？",0,0,
KB1232123,http://www.metacritic.com/user/KB1232123,"Jan 26, 2023",10,Positive,".............,...............................................................really good",0,0,
Pain_00,http://www.metacritic.com/user/Pain_00,"Jan 26, 2023",10,Positive,"Mis primeras impresiones de #HiFiRush Un juego frenético , muy divertido y rico en algo muy importante es refrescabte , en una industria dónde los studios no sé arriesgan con nuevas ideas , es gratificante tener un título como este pequeño pero ala ves lleno de creatividad.",0,0,
gabrieldavid3,http://www.metacritic.com/user/gabrieldavid3,"Jan 26, 2023",10,Positive,"This game is mindblowing. If it wasn't for Zelda, Starfield, and the other games coming up this year, I would even start calling it a GOTY.",0,0,
EmersonVictor,http://www.metacritic.com/user/EmersonVictor,"Jan 31, 2023",10,Positive,"Jogo muito bom recomendo, além de trazer lembranças da época de play 2 e de Xbox 360.",0,0,
RADOX0710_,http://www.metacritic.com/user/RADOX0710_,"Jan 27, 2023",10,Positive,"es un juego bastante bueno, me gusta la idea de un hack and slash ritmico, y siento que lo hicieron muy bien, es el primer juego de 2023 que juego y con este juegazo ya se que lo que resta de año sera espectacular",0,0,
tomchch,http://www.metacritic.com/user/tomchch,"Feb  2, 2023",10,Positive,"Fantastic game. It's been a while since we had a game which is as pure fun as this, and will probably be a while until we have another. Play this game!",0,0,
Braedon1414,http://www.metacritic.com/user/Braedon1414,"Jan 26, 2023",10,Positive,Such a good change of pace from the mega AAA game meta. Good story and characters. Don’t be put off that this is a rhythm game please give it a try. Love this game thank you to the devs you guys did awesome.,0,0,
hazzling,http://www.metacritic.com/user/hazzling,"Mar  6, 2023",10,Positive,"Одна из лучших игр, что я играл за последнюю пару лет. В ней прекрасно почти все, даже не смотря на то, что игра ""детская"". Сюжет, персонажи, геймплей, анимации - все цепляет. Импакт от ударов, комбо и особенно от спец. приемов ощущается на запредельном уровне! Элементы платформера не утомляют, сама эта составляющая приятно разбавлена кучей различных механик. Все боссы дают полноценный челлендж.Единственная причина не поиграть в нее - вы не фанат DMC-like игр. Музыка превосходна, но в паре моментов слегка разочаровала, в том числе и на финальном боссе. Включил Blur - Song 2 и погнал).Если вы не фанат ритм-игр (как и я) и попадать в ритм у вас не получается, все равно попробуете. Играл на высокой, никаких проблем *почти* не было, под конец игры уже научился попадать стабильно в 70% ритма. Редко покупаю игры, а особенно прохожу их до конца, не дропая на середине, но HIFI RUSH это настоящий бриллиант. Только она смогла растопить мое, уже давным давно замёрзшее, сердечко к играм. Неужели так сложно выпустить не поломанный, качественный и проработанный продукт? Bethesda вернула, хоть и не большую, но все надежду на развитие геймдева .Обязательно попробуйте! Игра есть в Xbox Game Pass'е, который стоит сущие копейки. В русском стиме игры нет, что досадно. Небольшие танцы с гейм-пассом и бубном и все! официально я симп корсики :nerd:",0,0,
FMagno,http://www.metacritic.com/user/FMagno,"Feb  5, 2023",10,Positive,"It is one of the few games that I have ever heard of that made possible to match its game play with all of its music and sound effects.Everything goes with the beat, making everything in its world feel so much more alive.But it is even better, I would not believe that a game that plays a hack 'n slash that makes me remember of the Devil May Cry series would work so well with a completely rhythmic mechanic. But it does!And one of the reasons is because of something so simple:while many other games try to play with rhythmic games using negative reinforcement (most cases heavily penalizes for failure), Hi-Fi Rush works primarily with positive reinforcement (most cases rewards you for playing with the beat).As with anything else, one or two minor problem in an area or another, but would really be nitpicking on my part.",0,0,
WIDANET,http://www.metacritic.com/user/WIDANET,"Jan 26, 2023",10,Positive,"O jogo é PERFEITO! Combate incrível, gráficos maravilhosos no estilo cartoon. Tango e Bethesda acertaram muito nesse game, e parabéns ao Xbox e Microsoft pela ótima aquisição.",0,0,
DinoMAGRO22,http://www.metacritic.com/user/DinoMAGRO22,"Jan 28, 2023",10,Positive,Adorei esse jogo animação deliciosa e o melhor de tudo foi de surpresa historia empolgante com personagens carismáticos,0,0,
gutcruz,http://www.metacritic.com/user/gutcruz,"Jan 27, 2023",10,Positive,"Excelente experiência, sinto que todo o mundo ao meu redor agora tem ritmo.",0,0,
HooliganGamer,http://www.metacritic.com/user/HooliganGamer,"Jan 26, 2023",10,Positive,"Tremenda joya nos acaban de entregar. Dinámico, divertido, con un toque de desafío, canciones envolventes y un arte brutal.",0,0,
Impeldownghost,http://www.metacritic.com/user/Impeldownghost,"Jan 27, 2023",10,Positive,"Love the art style and the music combined with the combos and fighting, tango really shadow drop an amazing game.",0,0,
Bedebezanim,http://www.metacritic.com/user/Bedebezanim,"Jan 30, 2023",10,Positive,یک بازی عالییی از همه لحاظ........................................,0,0,
kenstupmi,http://www.metacritic.com/user/kenstupmi,"Jan 28, 2023",10,Positive,"I'll start by saying this game is what happens when you stick to a good gameplay idea. Everything in this game is on beat, the animations, the sound fx, the combat, everything works on beat to really emphasize that rhythm action. The game is stylish, runs great, plays great. I'll list out some aspects that I like:-combat feels good-combat is ON BEAT-everything is stylish-808 is cuteMy only complaint is when the combat ends and I feel a need to continue fighting because the combat is just too damn fun I cant get enough of it",0,0,
Karmish22,http://www.metacritic.com/user/Karmish22,"Jan 26, 2023",10,Positive,"Me encanta el estilo que tiene el juego, el ritmo es fácil de seguir y me divertí mucho jugando",0,0,
alltheparts,http://www.metacritic.com/user/alltheparts,"Jan 26, 2023",10,Positive,"Great game, takes me back to the PS2 days of games like Gitaroo Man and Sly Cooper.",0,0,
Pabloelsexy69,http://www.metacritic.com/user/Pabloelsexy69,"Jan 26, 2023",10,Positive,"Muy buen Juego la verdad, Buenos dialogos, buen arte Y es bastante divertido",0,0,
Kloshaxx,http://www.metacritic.com/user/Kloshaxx,"Jan 27, 2023",10,Positive,"Didn't like it when i saw it on the show but not gonna lie its soooo fun! The beat thing is really well done. Everything around you is giving clues to play it on the beat and when you do its so satisfying. Game is constantly adding new mechanics and new enemies, systems never gets boring. Normally i would give it 9/10 but i have a soft side to passion projects",0,0,
Kosega,http://www.metacritic.com/user/Kosega,"Jan 26, 2023",10,Positive,Incredible Surprise from Tango. Simple and fun. A hacknslash with fantastic art.,0,0,
Jarrswift,http://www.metacritic.com/user/Jarrswift,"Jan 27, 2023",10,Positive,Amazing gorgeous hifi rush game unbelievable breathtaking my GOTY 10/10 A+ top tier tango game works,0,0,
gladiatorgh,http://www.metacritic.com/user/gladiatorgh,"Jan 30, 2023",10,Positive,یک بازی فوق العاده اگر دنبال هیجان آرت خاص و شادی هستید حتما توصیه میکنم بینظیره,0,0,
shenmue2,http://www.metacritic.com/user/shenmue2,"Jan 29, 2023",7,Mixed,"Me pasaron una clave para el juego en Pc, es pasable pero nada sobresaliente, aunque esta bien dadá la sequía que ha tenido Xbox estos últimos años, tampoco es la segunda venida de Cristo como muchos lo quieren ver, seamos objetivos señores, es un juego de 6 o 7, yo le doy un 7",0,0,
mezokaSAN,http://www.metacritic.com/user/mezokaSAN,"Jan 26, 2023",10,Positive,"game Very fun game.................................................
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.......",0,0,
Ssenekis,http://www.metacritic.com/user/Ssenekis,"Jan 27, 2023",10,Positive,Played this on my SD and had a blast just bobbing my head as I went with the rhythm. Very fun game.,0,0,
MajorKB,http://www.metacritic.com/user/MajorKB,"Jan 30, 2023",10,Positive,nice unique game good story fun combat refreshing music fun combos and it really reminds me of jet set radio,0,0,
Thyarlison,http://www.metacritic.com/user/Thyarlison,"Mar  3, 2023",10,Positive,"Hi-Fi Rush simplesmente faz o jogador se divertir do começo ao fim. Animações maravilhosas, boas músicas , personagens marcantes, cenários lindos.",0,0,
Bertowaldorf,http://www.metacritic.com/user/Bertowaldorf,"Jan 31, 2023",10,Positive,"Hace mucho que un juego no me hacía tan feliz genuinamente. La historia es genial, sus personajes carismáticos, la música una delicia, y la jugabilidad super divertida y entretenida. Ha sido toda una sorpresa que se ha colado en mi top 10 de videojuegos favoritos",0,0,
MaaniGold11,http://www.metacritic.com/user/MaaniGold11,"Jan 26, 2023",10,Positive,"Melhor game do Xbox em meses, me diverti demais jogando, e o melhor tem no gamepass",0,0,
Megamnx,http://www.metacritic.com/user/Megamnx,"Jan 31, 2023",10,Positive,"Wow este juego es una gran sorpresa me encanta en todos los aspectos, muy recomendado",0,0,
Blaze_Moeru,http://www.metacritic.com/user/Blaze_Moeru,"Feb  8, 2023",10,Positive,"Hi-Fi RUSH Is a fenomenal video game showing that variety is key, not graphics. Rhythm games, in my opinion have been boring recently. Hi-Fi RUSH changes that with something unique, rhythm combat. It Is a great game, and I think everyone should play It.",0,0,
LoCerusico,http://www.metacritic.com/user/LoCerusico,"Jan 31, 2023",10,Positive,"Masterpiece in all fronts, what a mix of Hack 'n' slash and Rhythm game, super generous price tag and insane polish",0,0,
